rx11cr0030  60.46009  1115  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3479.782  5350.165  7396.767  9724.868  12338.74  15307.64  18678.16  22467.11  28.49383  50.50982  78.79555  113.3782  154.2296  201.2036  254.8015  314.4615
rx11cr0030  60.63989  1133  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3554.117  5618.105  7902.769  10419.82  13159.17  16425.97  19938.27  23861.98  28.51794  50.3778  78.80711  113.5595  154.0881  201.2909  254.5853  314.5337
rx11cr0030  63.9079  1227  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  92389.52  123864.2  145705.8  160803.9  171799.4  180263.1  187464.  193846.6  28.42618  50.53287  78.82711  113.1339  154.3656  201.2038  254.8049  314.3762
rx11cr0030  63.62885  1234  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  88773.47  120263.5  142748.5  158212.6  169147.4  177730.  184880.5  191337.  28.51301  50.36647  78.81525  113.5431  154.1092  201.2769  254.6098  314.5197
rx11cr0031  55.44006  1243  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  10143.12  14449.  18291.71  21839.56  25147.79  28582.19  32082.13  35831.48  28.69662  50.46961  78.67098  113.623  153.805  201.6415  254.543  314.4755
rx11cr0031  56.74183  1255  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  9887.238  14252.38  18041.17  21488.68  24866.53  28182.69  31754.03  35479.82  28.39563  50.6403  78.85371  112.9938  154.5118  201.0409  254.9499  314.2567
rx11cr0031  57.75571  1122  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3166.789  4991.821  7010.871  9221.962  11809.93  14623.13  17862.31  21440.56  28.38965  50.65076  78.85591  112.9807  154.5301  201.0278  254.968  314.2378
rx11cr0031  56.22948  1113  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3387.976  5403.052  7599.325  10032.66  12708.09  15721.79  19050.78  22787.95  28.6246  50.56575  78.76852  113.4255  154.0896  201.5482  254.5935  314.3082
rx11cr0031  62.23102  1225  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  89946.41  123087.  147439.8  164803.1  177190.  187061.2  195092.5  202221.3  28.55164  50.45014  78.75196  113.5964  153.9726  201.4077  254.5336  314.5711
rx11cr0031  60.9723  1234  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  89734.91  123044.  147945.6  165996.5  178760.3  188917.7  197025.  204183.9  28.64318  50.46407  78.67952  113.6563  153.8427  201.5538  254.5312  314.5136
rx11cr0032  56.6747  1245  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  9290.729  13663.24  17630.54  21295.53  24718.08  28226.46  31810.27  35611.29  28.56004  50.45424  78.7411  113.6224  153.9452  201.4318  254.4935  314.5912
rx11cr0032  56.97602  1251  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  9270.2  13722.12  17711.11  21396.44  24954.21  28407.21  32072.47  35869.38  28.44889  50.61029  78.82109  113.2286  154.4558  201.1789  254.8909  314.3818
rx11cr0032  58.5118  1093  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3115.396  5000.474  7065.852  9359.091  11921.81  14807.71  18047.55  21667.94  28.61106  50.57513  78.7737  113.3906  154.1469  201.4862  254.6399  314.3001
rx11cr0032  57.95969  1097  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  3373.593  5402.501  7698.524  10246.07  12986.41  16082.25  19480.38  23354.37  28.5751  50.46024  78.72827  113.6311  153.9178  201.4582  254.5078  314.5739
rx11cr0032  63.24596  1206  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  80465.06  114598.2  140836.1  160071.9  174072.2  184830.2  193590.2  201093.2  28.48787  50.55208  78.80305  113.3795  154.1981  201.2536  254.7495  314.5103
rx11cr0032  62.54465  1243  3.00  4.00  5.00  6.00  7.00  8.00  9.00  10.00  81096.64  115541.3  142668.4  162627.8  177403.6  188701.  197719.1  205593.  28.60288  50.57225  78.81682  113.3054  154.1477  201.4255  254.7458  314.4261
